log-ib_write_bw-test-cpu_0.txt,16,0.33,2.542347
log-ib_write_bw-test-cpu_10.txt,16,0.38,2.948998
log-ib_write_bw-test-cpu_12.txt,16,0.44,3.436736
log-ib_write_bw-test-cpu_14.txt,16,0.39,3.052350
log-ib_write_bw-test-cpu_16.txt,16,0.36,2.810353
log-ib_write_bw-test-cpu_18.txt,16,0.41,3.165532
log-ib_write_bw-test-cpu_20.txt,16,0.39,3.041545
log-ib_write_bw-test-cpu_22.txt,16,0.37,2.904422
log-ib_write_bw-test-cpu_24.txt,16,0.34,2.619249
log-ib_write_bw-test-cpu_26.txt,16,0.38,2.940929
log-ib_write_bw-test-cpu_28.txt,16,0.39,3.022879
log-ib_write_bw-test-cpu_2.txt,16,0.40,3.138331
log-ib_write_bw-test-cpu_30.txt,16,0.42,3.272023
log-ib_write_bw-test-cpu_32.txt,16,0.38,2.996654
log-ib_write_bw-test-cpu_34.txt,16,0.39,3.057841
log-ib_write_bw-test-cpu_36.txt,16,0.28,2.165287
log-ib_write_bw-test-cpu_38.txt,16,0.29,2.247364
log-ib_write_bw-test-cpu_4.txt,16,0.30,2.329576
log-ib_write_bw-test-cpu_6.txt,16,0.31,2.446856
log-ib_write_bw-test-cpu_8.txt,16,0.33,2.583988
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.89,6.992159
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.83,6.515874
log-ib_write_bw-test-cpu_2.txt,16,0.78,6.110436
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.90,7.010470
log-ib_write_bw-test-cpu_2.txt,16,0.78,6.092789
log-ib_write_bw-test-cpu_4.txt,16,0.80,6.234601
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.76,5.974883
log-ib_write_bw-test-cpu_2.txt,16,0.73,5.671737
log-ib_write_bw-test-cpu_4.txt,16,0.73,5.726650
log-ib_write_bw-test-cpu_6.txt,16,0.77,6.001491
log-ib_write_bw-test-cpu_8.txt,16,0.77,5.998111
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.62,4.812858
log-ib_write_bw-test-cpu_10.txt,16,0.67,5.228147
log-ib_write_bw-test-cpu_12.txt,16,0.74,5.755894
log-ib_write_bw-test-cpu_14.txt,16,0.71,5.549019
log-ib_write_bw-test-cpu_16.txt,16,0.68,5.316709
log-ib_write_bw-test-cpu_2.txt,16,0.73,5.734031
log-ib_write_bw-test-cpu_4.txt,16,0.73,5.740625
log-ib_write_bw-test-cpu_6.txt,16,0.70,5.464677
log-ib_write_bw-test-cpu_8.txt,16,0.73,5.725433
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.46,3.557607
log-ib_write_bw-test-cpu_10.txt,16,0.51,3.983457
log-ib_write_bw-test-cpu_12.txt,16,0.50,3.943538
log-ib_write_bw-test-cpu_14.txt,16,0.15,1.205280
log-ib_write_bw-test-cpu_16.txt,16,0.12,0.955184
log-ib_write_bw-test-cpu_18.txt,16,0.17,1.322976
log-ib_write_bw-test-cpu_20.txt,16,0.47,3.658966
log-ib_write_bw-test-cpu_22.txt,16,0.52,4.088439
log-ib_write_bw-test-cpu_24.txt,16,0.50,3.914517
log-ib_write_bw-test-cpu_26.txt,16,0.48,3.776516
log-ib_write_bw-test-cpu_28.txt,16,0.46,3.625211
log-ib_write_bw-test-cpu_2.txt,16,0.49,3.833895
log-ib_write_bw-test-cpu_30.txt,16,0.50,3.934420
log-ib_write_bw-test-cpu_32.txt,16,0.49,3.820350
log-ib_write_bw-test-cpu_4.txt,16,0.53,4.113513
log-ib_write_bw-test-cpu_6.txt,16,0.51,3.998950
log-ib_write_bw-test-cpu_8.txt,16,0.45,3.554542
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.84,6.564440
log-ib_write_bw-test-cpu_2.txt,16,0.81,6.293211
log-ib_write_bw-test-cpu_4.txt,16,0.83,6.490775
log-ib_write_bw-test-cpu_6.txt,16,0.83,6.504296
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.30,2.319866
log-ib_write_bw-test-cpu_10.txt,16,0.30,2.322887
log-ib_write_bw-test-cpu_11.txt,16,0.011048,0.086310
log-ib_write_bw-test-cpu_12.txt,16,0.29,2.284659
log-ib_write_bw-test-cpu_13.txt,16,0.16,1.245794
log-ib_write_bw-test-cpu_14.txt,16,0.25,1.988567
log-ib_write_bw-test-cpu_15.txt,16,0.16,1.243276
log-ib_write_bw-test-cpu_16.txt,16,0.30,2.325156
log-ib_write_bw-test-cpu_17.txt,16,0.16,1.266598
log-ib_write_bw-test-cpu_18.txt,16,0.27,2.140760
log-ib_write_bw-test-cpu_19.txt,16,0.16,1.218484
log-ib_write_bw-test-cpu_1.txt,16,0.17,1.299372
log-ib_write_bw-test-cpu_20.txt,16,0.26,2.010184
log-ib_write_bw-test-cpu_21.txt,16,0.16,1.284788
log-ib_write_bw-test-cpu_22.txt,16,0.22,1.686473
log-ib_write_bw-test-cpu_23.txt,16,0.17,1.345884
log-ib_write_bw-test-cpu_24.txt,16,0.29,2.257259
log-ib_write_bw-test-cpu_25.txt,16,0.18,1.430781
log-ib_write_bw-test-cpu_26.txt,16,0.24,1.839254
log-ib_write_bw-test-cpu_27.txt,16,0.17,1.305271
log-ib_write_bw-test-cpu_28.txt,16,0.24,1.865672
log-ib_write_bw-test-cpu_29.txt,16,0.17,1.348090
log-ib_write_bw-test-cpu_2.txt,16,0.25,1.971951
log-ib_write_bw-test-cpu_3.txt,16,0.18,1.382867
log-ib_write_bw-test-cpu_4.txt,16,0.30,2.351032
log-ib_write_bw-test-cpu_5.txt,16,0.16,1.278983
log-ib_write_bw-test-cpu_6.txt,16,0.27,2.136169
log-ib_write_bw-test-cpu_7.txt,16,0.17,1.342475
log-ib_write_bw-test-cpu_8.txt,16,0.24,1.904178
log-ib_write_bw-test-cpu_9.txt,16,0.18,1.370777
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.16,1.249779
log-ib_write_bw-test-cpu_10.txt,16,0.16,1.255389
log-ib_write_bw-test-cpu_11.txt,16,0.007804,0.060971
log-ib_write_bw-test-cpu_12.txt,16,0.16,1.284787
log-ib_write_bw-test-cpu_13.txt,16,0.15,1.188687
log-ib_write_bw-test-cpu_14.txt,16,0.16,1.246482
log-ib_write_bw-test-cpu_15.txt,16,0.15,1.195985
log-ib_write_bw-test-cpu_16.txt,16,0.17,1.297399
log-ib_write_bw-test-cpu_17.txt,16,0.15,1.191765
log-ib_write_bw-test-cpu_18.txt,16,0.17,1.306105
log-ib_write_bw-test-cpu_19.txt,16,0.15,1.187496
log-ib_write_bw-test-cpu_1.txt,16,0.17,1.332676
log-ib_write_bw-test-cpu_20.txt,16,0.16,1.236180
log-ib_write_bw-test-cpu_21.txt,16,0.15,1.192699
log-ib_write_bw-test-cpu_22.txt,16,0.16,1.246581
log-ib_write_bw-test-cpu_23.txt,16,0.15,1.201489
log-ib_write_bw-test-cpu_24.txt,16,0.16,1.246687
log-ib_write_bw-test-cpu_25.txt,16,0.15,1.193280
log-ib_write_bw-test-cpu_26.txt,16,0.16,1.235582
log-ib_write_bw-test-cpu_27.txt,16,0.15,1.183000
log-ib_write_bw-test-cpu_28.txt,16,0.16,1.240176
log-ib_write_bw-test-cpu_29.txt,16,0.15,1.177676
log-ib_write_bw-test-cpu_2.txt,16,0.17,1.363166
log-ib_write_bw-test-cpu_30.txt,16,0.16,1.258278
log-ib_write_bw-test-cpu_31.txt,16,0.15,1.207093
log-ib_write_bw-test-cpu_32.txt,16,0.16,1.248691
log-ib_write_bw-test-cpu_33.txt,16,0.15,1.201290
log-ib_write_bw-test-cpu_34.txt,16,0.16,1.235880
log-ib_write_bw-test-cpu_35.txt,16,0.15,1.199088
log-ib_write_bw-test-cpu_36.txt,16,0.16,1.249970
log-ib_write_bw-test-cpu_37.txt,16,0.15,1.197972
log-ib_write_bw-test-cpu_38.txt,16,0.16,1.215878
log-ib_write_bw-test-cpu_39.txt,16,0.15,1.204567
log-ib_write_bw-test-cpu_3.txt,16,0.15,1.174972
log-ib_write_bw-test-cpu_4.txt,16,0.17,1.326968
log-ib_write_bw-test-cpu_5.txt,16,0.15,1.185096
log-ib_write_bw-test-cpu_6.txt,16,0.16,1.250099
log-ib_write_bw-test-cpu_7.txt,16,0.15,1.187886
log-ib_write_bw-test-cpu_8.txt,16,0.16,1.265977
log-ib_write_bw-test-cpu_9.txt,16,0.15,1.182586
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.32,2.499939
log-ib_write_bw-test-cpu_10.txt,16,0.32,2.502230
log-ib_write_bw-test-cpu_12.txt,16,0.32,2.533277
log-ib_write_bw-test-cpu_14.txt,16,0.32,2.516748
log-ib_write_bw-test-cpu_16.txt,16,0.32,2.467064
log-ib_write_bw-test-cpu_18.txt,16,0.32,2.517273
log-ib_write_bw-test-cpu_20.txt,16,0.33,2.543927
log-ib_write_bw-test-cpu_22.txt,16,0.33,2.557579
log-ib_write_bw-test-cpu_24.txt,16,0.32,2.499857
log-ib_write_bw-test-cpu_26.txt,16,0.32,2.499169
log-ib_write_bw-test-cpu_28.txt,16,0.32,2.520655
log-ib_write_bw-test-cpu_2.txt,16,0.33,2.582529
log-ib_write_bw-test-cpu_30.txt,16,0.33,2.543231
log-ib_write_bw-test-cpu_32.txt,16,0.33,2.562226
log-ib_write_bw-test-cpu_34.txt,16,0.33,2.543459
log-ib_write_bw-test-cpu_36.txt,16,0.33,2.551345
log-ib_write_bw-test-cpu_38.txt,4096,22.56,0.688382
log-ib_write_bw-test-cpu_4.txt,16,0.33,2.597160
log-ib_write_bw-test-cpu_6.txt,16,0.32,2.529133
log-ib_write_bw-test-cpu_8.txt,16,0.32,2.513952
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.73,5.667094
log-ib_write_bw-test-cpu_2.txt,16,0.72,5.605344
log-ib_write_bw-test-cpu_38.txt,4096,60.52,1.846976
log-ib_write_bw-test-cpu_4.txt,16,0.71,5.567499
log-ib_write_bw-test-cpu_6.txt,16,0.73,5.698353
log-ib_write_bw-test-cpu_8.txt,16,0.74,5.755702
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.62,4.813483
log-ib_write_bw-test-cpu_10.txt,16,0.61,4.762022
log-ib_write_bw-test-cpu_12.txt,16,0.61,4.795770
log-ib_write_bw-test-cpu_14.txt,16,0.61,4.788344
log-ib_write_bw-test-cpu_16.txt,16,0.61,4.767339
log-ib_write_bw-test-cpu_2.txt,16,0.61,4.728616
log-ib_write_bw-test-cpu_38.txt,4096,43.15,1.316771
log-ib_write_bw-test-cpu_4.txt,16,0.61,4.730978
log-ib_write_bw-test-cpu_6.txt,16,0.61,4.729190
log-ib_write_bw-test-cpu_8.txt,16,0.61,4.746553
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.79,6.152089
log-ib_write_bw-test-cpu_2.txt,16,0.74,5.756353
log-ib_write_bw-test-cpu_38.txt,4096,72.98,2.227162
log-ib_write_bw-test-cpu_4.txt,16,0.75,5.841490
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.79,6.160943
log-ib_write_bw-test-cpu_2.txt,16,0.75,5.868284
log-ib_write_bw-test-cpu_38.txt,4096,78.75,2.403127
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.80,6.217380
log-ib_write_bw-test-cpu_38.txt,4096,85.11,2.597217
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.63,4.905520
log-ib_write_bw-test-cpu_10.txt,16,0.63,4.934966
log-ib_write_bw-test-cpu_12.txt,16,0.62,4.865009
log-ib_write_bw-test-cpu_14.txt,16,0.63,4.890992
log-ib_write_bw-test-cpu_2.txt,16,0.62,4.867356
log-ib_write_bw-test-cpu_38.txt,4096,45.24,1.380673
log-ib_write_bw-test-cpu_4.txt,16,0.62,4.852540
log-ib_write_bw-test-cpu_6.txt,16,0.63,4.923078
log-ib_write_bw-test-cpu_8.txt,16,0.63,4.917801
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.63,4.932403
log-ib_write_bw-test-cpu_10.txt,16,0.64,4.986171
log-ib_write_bw-test-cpu_12.txt,16,0.64,4.998778
log-ib_write_bw-test-cpu_14.txt,16,0.64,5.028111
log-ib_write_bw-test-cpu_2.txt,16,0.63,4.959002
log-ib_write_bw-test-cpu_38.txt,4096,45.98,1.403169
log-ib_write_bw-test-cpu_4.txt,16,0.63,4.930170
log-ib_write_bw-test-cpu_6.txt,16,0.64,4.994423
log-ib_write_bw-test-cpu_8.txt,16,0.64,4.984593
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.67,5.210937
log-ib_write_bw-test-cpu_10.txt,16,0.66,5.132795
log-ib_write_bw-test-cpu_12.txt,16,0.66,5.190486
log-ib_write_bw-test-cpu_14.txt,16,0.66,5.122888
log-ib_write_bw-test-cpu_2.txt,16,0.66,5.126533
log-ib_write_bw-test-cpu_38.txt,4096,48.06,1.466776
log-ib_write_bw-test-cpu_4.txt,16,0.65,5.058084
log-ib_write_bw-test-cpu_6.txt,16,0.66,5.192905
log-ib_write_bw-test-cpu_8.txt,16,0.66,5.125115
-----------------------------
log-ib_write_bw-test-cpu_0.txt,16,0.65,5.065503
log-ib_write_bw-test-cpu_10.txt,16,0.65,5.062289
log-ib_write_bw-test-cpu_12.txt,16,0.64,5.006106
log-ib_write_bw-test-cpu_14.txt,16,0.65,5.048224
log-ib_write_bw-test-cpu_2.txt,16,0.64,5.004319
log-ib_write_bw-test-cpu_38.txt,4096,47.03,1.435380
log-ib_write_bw-test-cpu_4.txt,16,0.65,5.047180
log-ib_write_bw-test-cpu_6.txt,16,0.65,5.115771
log-ib_write_bw-test-cpu_8.txt,16,0.64,5.011747
-----------------------------
log-ib_write_bw-test-cpu_0.txt,8192,11.59,0.176895
log-ib_write_bw-test-cpu_10.txt,204800,11.60,0.007078
log-ib_write_bw-test-cpu_12.txt,245760,11.71,0.005957
log-ib_write_bw-test-cpu_14.txt,286720,11.88,0.005179
log-ib_write_bw-test-cpu_2.txt,40960,11.62,0.035466
log-ib_write_bw-test-cpu_4.txt,81920,11.70,0.017855
log-ib_write_bw-test-cpu_6.txt,122880,11.66,0.011857
log-ib_write_bw-test-cpu_8.txt,163840,11.68,0.008915
-----------------------------
log-ib_write_bw-test-cpu_0.txt,8192,4.63,0.070698
log-ib_write_bw-test-cpu_10.txt,204800,4.67,0.002849
log-ib_write_bw-test-cpu_12.txt,245760,4.67,0.002377
log-ib_write_bw-test-cpu_14.txt,286720,4.67,0.002035
log-ib_write_bw-test-cpu_16.txt,327680,4.64,0.001769
log-ib_write_bw-test-cpu_18.txt,368640,4.66,0.001580
log-ib_write_bw-test-cpu_20.txt,409600,4.68,0.001427
log-ib_write_bw-test-cpu_22.txt,450560,4.64,0.001288
log-ib_write_bw-test-cpu_24.txt,491520,4.64,0.001179
log-ib_write_bw-test-cpu_26.txt,532480,4.66,0.001093
log-ib_write_bw-test-cpu_28.txt,573440,4.64,0.001011
log-ib_write_bw-test-cpu_2.txt,40960,4.66,0.014218
log-ib_write_bw-test-cpu_30.txt,614400,4.64,0.000944
log-ib_write_bw-test-cpu_32.txt,655360,4.68,0.000892
log-ib_write_bw-test-cpu_34.txt,696320,4.67,0.000838
log-ib_write_bw-test-cpu_36.txt,737280,4.68,0.000794
log-ib_write_bw-test-cpu_38.txt,778240,4.64,0.000746
log-ib_write_bw-test-cpu_4.txt,81920,4.69,0.007152
log-ib_write_bw-test-cpu_6.txt,122880,4.65,0.004729
log-ib_write_bw-test-cpu_8.txt,163840,4.65,0.003547
-----------------------------
log-ib_write_bw-test-cpu_0.txt,256,7.31,3.567362
log-ib_write_bw-test-cpu_10.txt,256,7.32,3.573621
log-ib_write_bw-test-cpu_12.txt,256,7.28,3.555450
log-ib_write_bw-test-cpu_14.txt,256,7.31,3.566967
log-ib_write_bw-test-cpu_16.txt,256,7.33,3.580671
log-ib_write_bw-test-cpu_18.txt,256,7.35,3.590385
log-ib_write_bw-test-cpu_2.txt,256,7.30,3.563910
log-ib_write_bw-test-cpu_4.txt,256,7.29,3.557777
log-ib_write_bw-test-cpu_6.txt,256,7.34,3.582856
log-ib_write_bw-test-cpu_8.txt,256,7.31,3.569094
-----------------------------
log-ib_write_bw-test-cpu_0.txt,512,8.47,2.068066
log-ib_write_bw-test-cpu_10.txt,512,8.47,2.068077
log-ib_write_bw-test-cpu_12.txt,512,8.50,2.075654
log-ib_write_bw-test-cpu_14.txt,512,8.89,2.169994
log-ib_write_bw-test-cpu_16.txt,512,8.49,2.072457
log-ib_write_bw-test-cpu_18.txt,512,8.47,2.068762
log-ib_write_bw-test-cpu_2.txt,512,8.52,2.080546
log-ib_write_bw-test-cpu_4.txt,512,8.67,2.117448
log-ib_write_bw-test-cpu_6.txt,512,8.50,2.074494
log-ib_write_bw-test-cpu_8.txt,512,8.54,2.084868
-----------------------------
log-ib_write_bw-test-cpu_0.txt,1024,9.23,1.126190
log-ib_write_bw-test-cpu_10.txt,1024,9.21,1.124678
log-ib_write_bw-test-cpu_12.txt,1024,9.24,1.127978
log-ib_write_bw-test-cpu_14.txt,1024,9.22,1.125274
log-ib_write_bw-test-cpu_16.txt,1024,9.24,1.127788
log-ib_write_bw-test-cpu_18.txt,1024,9.24,1.127590
log-ib_write_bw-test-cpu_2.txt,1024,9.44,1.151863
log-ib_write_bw-test-cpu_4.txt,1024,9.23,1.126178
log-ib_write_bw-test-cpu_6.txt,1024,9.23,1.126776
log-ib_write_bw-test-cpu_8.txt,1024,9.39,1.146584
-----------------------------
log-ib_write_bw-test-cpu_0.txt,1024,8.91,1.087093
log-ib_write_bw-test-cpu_10.txt,1024,8.92,1.088477
log-ib_write_bw-test-cpu_12.txt,1024,8.84,1.078678
log-ib_write_bw-test-cpu_14.txt,1024,9.01,1.099985
log-ib_write_bw-test-cpu_16.txt,1024,9.01,1.099986
log-ib_write_bw-test-cpu_18.txt,1024,9.01,1.099789
log-ib_write_bw-test-cpu_2.txt,1024,9.01,1.099887
log-ib_write_bw-test-cpu_4.txt,1024,8.96,1.093372
log-ib_write_bw-test-cpu_6.txt,1024,8.80,1.074475
log-ib_write_bw-test-cpu_8.txt,1024,8.88,1.083484
-----------------------------
log-ib_write_bw-test-cpu_0.txt,1024,8.92,1.088286
log-ib_write_bw-test-cpu_10.txt,1024,9.01,1.099993
log-ib_write_bw-test-cpu_12.txt,1024,8.91,1.088083
log-ib_write_bw-test-cpu_14.txt,1024,9.01,1.099991
log-ib_write_bw-test-cpu_16.txt,1024,9.02,1.100882
log-ib_write_bw-test-cpu_18.txt,1024,9.01,1.099883
log-ib_write_bw-test-cpu_2.txt,1024,8.93,1.090470
log-ib_write_bw-test-cpu_4.txt,1024,9.01,1.099980
log-ib_write_bw-test-cpu_6.txt,1024,8.95,1.092481
log-ib_write_bw-test-cpu_8.txt,1024,9.01,1.099988
-----------------------------
log-ib_write_bw-test-cpu_0.txt,32,1.27,4.946487
log-ib_write_bw-test-cpu_10.txt,32,1.26,4.933269
log-ib_write_bw-test-cpu_12.txt,32,1.27,4.941982
log-ib_write_bw-test-cpu_14.txt,32,1.27,4.945064
log-ib_write_bw-test-cpu_16.txt,32,1.27,4.961125
log-ib_write_bw-test-cpu_18.txt,32,1.27,4.947350
log-ib_write_bw-test-cpu_2.txt,32,1.25,4.886524
log-ib_write_bw-test-cpu_4.txt,32,1.25,4.893263
log-ib_write_bw-test-cpu_6.txt,32,1.27,4.946531
log-ib_write_bw-test-cpu_8.txt,32,1.27,4.941616
-----------------------------
log-ib_write_bw-test-cpu_0.txt,32,1.37,5.336545
log-ib_write_bw-test-cpu_10.txt,32,1.37,5.340013
log-ib_write_bw-test-cpu_12.txt,32,1.37,5.336366
log-ib_write_bw-test-cpu_14.txt,32,1.37,5.343028
log-ib_write_bw-test-cpu_16.txt,32,1.37,5.337093
log-ib_write_bw-test-cpu_18.txt,32,1.38,5.372296
log-ib_write_bw-test-cpu_2.txt,32,1.10,4.295988
log-ib_write_bw-test-cpu_4.txt,32,1.11,4.340239
log-ib_write_bw-test-cpu_6.txt,32,1.37,5.335810
log-ib_write_bw-test-cpu_8.txt,32,1.37,5.333374
-----------------------------
log-ib_write_bw-test-cpu_0.txt,32,1.36,5.303796
log-ib_write_bw-test-cpu_10.txt,32,1.36,5.303263
log-ib_write_bw-test-cpu_12.txt,32,1.36,5.307315
log-ib_write_bw-test-cpu_14.txt,32,1.36,5.304354
log-ib_write_bw-test-cpu_16.txt,32,1.36,5.306735
log-ib_write_bw-test-cpu_18.txt,32,1.36,5.314859
log-ib_write_bw-test-cpu_2.txt,32,1.22,4.784256
log-ib_write_bw-test-cpu_4.txt,32,1.07,4.172700
log-ib_write_bw-test-cpu_6.txt,32,1.36,5.304121
log-ib_write_bw-test-cpu_8.txt,32,1.36,5.307669
-----------------------------
log-ib_write_bw-test-cpu_0.txt,32,0.32,1.256887
log-ib_write_bw-test-cpu_10.txt,32,0.32,1.235885
